0.00000 2.81856
2.00000 2.80682
4.00000 2.80568
6.00000 2.80550
8.00000 2.80620
10.00000 2.80695
12.00000 2.80605
14.00000 2.80610
16.00000 2.80557
18.00000 2.80515
20.00000 2.80550
22.00000 2.80377
24.00000 2.80435
26.00000 2.80391
28.00000 2.80323
30.00000 2.80251
32.00000 2.80136
34.00000 2.80132
36.00000 2.80136
38.00000 2.80081
40.00000 2.79468
42.00000 2.79562
44.00000 2.79504
46.00000 2.79231
48.00000 2.79404
50.00000 2.79132
52.00000 2.79211
54.00000 2.79118
56.00000 2.79118
58.00000 2.79253
60.00000 2.79017
62.00000 2.79066
64.00000 2.78768
66.00000 2.78585
68.00000 2.78424
70.00000 2.78498
72.00000 2.78570
74.00000 2.78482
76.00000 2.78186
78.00000 2.78145
80.00000 2.77962
82.00000 2.78077
84.00000 2.77860
86.00000 2.77505
88.00000 2.77168
90.00000 2.76942
92.00000 2.77120
94.00000 2.76743
96.00000 2.76728
98.00000 2.76505
100.00000 2.76282
102.00000 2.75991
104.00000 2.76210
106.00000 2.76361
108.00000 2.75204
110.00000 2.75674
112.00000 2.75232
114.00000 2.75526
116.00000 2.75435
118.00000 2.75095
120.00000 2.75020
122.00000 2.74955
124.00000 2.74454
126.00000 2.74347
128.00000 2.73701
130.00000 2.73265
132.00000 2.73891
134.00000 2.73856
136.00000 2.73218
138.00000 2.73701
140.00000 2.73103
142.00000 2.73100
144.00000 2.72513
146.00000 2.73654
148.00000 2.72161
150.00000 2.72846
152.00000 2.71759
154.00000 2.71963
156.00000 2.72119
158.00000 2.71765
160.00000 2.70580
162.00000 2.70904
164.00000 2.71695
166.00000 2.71266
168.00000 2.70838
170.00000 2.69909
172.00000 2.71039
174.00000 2.68808
176.00000 2.68819
178.00000 2.69709
180.00000 2.68814
182.00000 2.68745
184.00000 2.68533
186.00000 2.68417
188.00000 2.67852
190.00000 2.67287
192.00000 2.65717
194.00000 2.66427
196.00000 2.65989
198.00000 2.67026
200.00000 2.66889
